ymd,date,dow_int,dow_str,day,doy,dos,is_weekday,is_weekend,is_holiday,is_busy,post_thx,woy,woy_dow,season_week,season_week_dow,month_int,month_str,year,season,season_num,quarter,month_year,month_day,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,December,February,January,March,November,2017-2018,2018-2019,2019-2020,2020-2021,views,log_views,ga_shift1,ga_shift2,ga_shift3,eod_snow_depth,avg_temp,snow,total_snowfall,total_snowfall_days,biggest_snowfall,max_base_depth,average_base_depth,max_summit_depth,average_summit_depth,tot_tix,day_tix,night_tix,tot_sp_est,day_sp_est,night_sp_est,tot_alpine,tot_day,tot_night
2020-11-26,2020-11-26,3,Thursday,26,331,27,True,False,True,False,False,48,48Thursday,4,4Thursday,11,November,2020,2020-2021,78.0,4,2020-11,11-26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,19519,9.879143629146611,27883.0,17326.0,15716.0,25.0,26,1,164,49,8,85,53,90,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,2020-11-27,4,Friday,27,332,28,True,False,False,True,True,48,48Friday,4,4Friday,11,November,2020,2020-2021,78.0,4,2020-11,11-27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,28054,10.241886503279616,19519.0,27883.0,17326.0,25.0,25,1,164,49,8,85,53,90,58,56.0,56.0,0.0,3694.0,3694.0,0.0,3750.0,3750.0,0.0
2020-11-28,2020-11-28,5,Saturday,28,333,29,False,True,False,True,True,48,48Saturday,4,4Saturday,11,November,2020,2020-2021,78.0,4,2020-11,11-28,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21905,9.994470200248,28054.0,19519.0,27883.0,29.0,25,1,164,49,8,85,53,90,58,37.0,37.0,0.0,2677.0,2677.0,0.0,2714.0,2714.0,0.0
2020-11-29,2020-11-29,6,Sunday,29,334,30,False,True,False,True,True,48,48Sunday,4,4Sunday,11,November,2020,2020-2021,78.0,4,2020-11,11-29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,19207,9.863030074904852,21905.0,28054.0,19519.0,32.0,25,1,164,49,8,85,53,90,58,13.0,13.0,0.0,3486.0,3486.0,0.0,3499.0,3499.0,0.0
2020-11-30,2020-11-30,0,Monday,30,335,31,True,False,False,False,False,49,49Monday,5,5Monday,11,November,2020,2020-2021,78.0,4,2020-11,11-30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18599,9.830863094815127,19207.0,21905.0,28054.0,31.0,25,1,164,49,8,85,53,90,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,2020-12-01,1,Tuesday,1,336,32,True,False,False,False,False,49,49Tuesday,5,5Tuesday,12,December,2020,2020-2021,78.0,4,2020-12,12-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,17711,9.781941194456632,18599.0,19207.0,21905.0,27.0,24,1,164,49,8,85,53,90,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02,2020-12-02,2,Wednesday,2,337,33,True,False,False,False,False,49,49Wednesday,5,5Wednesday,12,December,2020,2020-2021,78.0,4,2020-12,12-02,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,17756,9.784478765953926,17711.0,18599.0,19207.0,29.0,24,1,164,49,8,85,53,90,58,146.0,144.0,2.0,1482.0,1482.0,0.0,1628.0,1626.0,2.0
2020-12-03,2020-12-03,3,Thursday,3,338,34,True,False,False,False,False,49,49Thursday,5,5Thursday,12,December,2020,2020-2021,78.0,4,2020-12,12-03,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,15138,9.624963417869113,17756.0,17711.0,18599.0,32.0,24,1,164,49,8,85,53,90,58,101.0,101.0,0.0,1024.0,1024.0,0.0,1125.0,1125.0,0.0
2020-12-04,2020-12-04,4,Friday,4,339,35,True,False,False,False,False,49,49Friday,5,5Friday,12,December,2020,2020-2021,78.0,4,2020-12,12-04,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18383,9.819181603482871,15138.0,17756.0,17711.0,28.0,24,1,164,49,8,85,53,90,58,163.0,160.0,3.0,1960.0,1960.0,0.0,2123.0,2120.0,3.0
2020-12-05,2020-12-05,5,Saturday,5,340,36,False,True,False,False,False,49,49Saturday,5,5Saturday,12,December,2020,2020-2021,78.0,4,2020-12,12-05,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17674,9.77984991207795,18383.0,15138.0,17756.0,38.0,24,1,164,49,8,85,53,90,58,299.0,291.0,8.0,3355.0,3355.0,0.0,3654.0,3646.0,8.0
2020-12-06,2020-12-06,6,Sunday,6,341,37,False,True,False,False,False,49,49Sunday,5,5Sunday,12,December,2020,2020-2021,78.0,4,2020-12,12-06,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,16996,9.740733301234702,17674.0,18383.0,15138.0,35.0,24,1,164,49,8,85,53,90,58,302.0,294.0,8.0,3065.0,3065.0,0.0,3367.0,3359.0,8.0
2020-12-07,2020-12-07,0,Monday,7,342,38,True,False,False,False,False,50,50Monday,6,6Monday,12,December,2020,2020-2021,78.0,4,2020-12,12-07,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15813,9.668587665523317,16996.0,17674.0,18383.0,35.0,24,1,164,49,8,85,53,90,58,133.0,132.0,1.0,903.0,903.0,0.0,1036.0,1035.0,1.0
2020-12-08,2020-12-08,1,Tuesday,8,343,39,True,False,False,False,False,50,50Tuesday,6,6Tuesday,12,December,2020,2020-2021,78.0,4,2020-12,12-08,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,14608,9.58932460283475,15813.0,16996.0,17674.0,40.0,24,1,164,49,8,85,53,90,58,91.0,91.0,0.0,780.0,780.0,0.0,871.0,871.0,0.0
2020-12-09,2020-12-09,2,Wednesday,9,344,40,True,False,False,False,False,50,50Wednesday,6,6Wednesday,12,December,2020,2020-2021,78.0,4,2020-12,12-09,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,16085,9.685642439673126,14608.0,15813.0,16996.0,35.0,24,1,164,49,8,85,53,90,58,93.0,93.0,0.0,868.0,868.0,0.0,961.0,961.0,0.0
2020-12-10,2020-12-10,3,Thursday,10,345,41,True,False,False,False,False,50,50Thursday,6,6Thursday,12,December,2020,2020-2021,78.0,4,2020-12,12-10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,15455,9.645687854566217,16085.0,14608.0,15813.0,28.0,24,1,164,49,8,85,53,90,58,77.0,75.0,2.0,667.0,667.0,0.0,744.0,742.0,2.0
2020-12-11,2020-12-11,4,Friday,11,346,42,True,False,False,False,False,50,50Friday,6,6Friday,12,December,2020,2020-2021,78.0,4,2020-12,12-11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27008,10.203888397395684,15455.0,16085.0,14608.0,20.0,24,1,164,49,8,85,53,90,58,193.0,191.0,2.0,1805.0,1805.0,0.0,1998.0,1996.0,2.0
2020-12-12,2020-12-12,5,Saturday,12,347,43,False,True,False,False,False,50,50Saturday,6,6Saturday,12,December,2020,2020-2021,78.0,4,2020-12,12-12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26138,10.171145473156981,27008.0,15455.0,16085.0,19.0,24,1,164,49,8,85,53,90,58,767.0,531.0,236.0,4216.0,2659.0,1557.0,4983.0,3190.0,1793.0
2020-12-13,2020-12-13,6,Sunday,13,348,44,False,True,False,False,False,50,50Sunday,6,6Sunday,12,December,2020,2020-2021,78.0,4,2020-12,12-13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,42441,10.655870155127044,26138.0,27008.0,15455.0,23.0,24,1,164,49,8,85,53,90,58,663.0,439.0,224.0,3372.0,2449.0,923.0,4035.0,2888.0,1147.0
2020-12-14,2020-12-14,0,Monday,14,349,45,True,False,False,False,False,51,51Monday,7,7Monday,12,December,2020,2020-2021,78.0,4,2020-12,12-14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30829,10.336211084415119,42441.0,26138.0,27008.0,25.0,25,1,164,49,8,85,53,90,58,374.0,181.0,193.0,2106.0,1185.0,921.0,2480.0,1366.0,1114.0
2020-12-15,2020-12-15,1,Tuesday,15,350,46,True,False,False,False,False,51,51Tuesday,7,7Tuesday,12,December,2020,2020-2021,78.0,4,2020-12,12-15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,31060,10.343676096702678,30829.0,42441.0,26138.0,27.0,26,1,164,49,8,85,53,90,58,252.0,88.0,164.0,1435.0,678.0,757.0,1687.0,766.0,921.0
2020-12-16,2020-12-16,2,Wednesday,16,351,47,True,False,False,False,False,51,51Wednesday,7,7Wednesday,12,December,2020,2020-2021,78.0,4,2020-12,12-16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,37361,10.528382658579849,31060.0,30829.0,42441.0,31.0,26,1,164,49,8,85,53,90,58,387.0,183.0,204.0,1644.0,808.0,836.0,2031.0,991.0,1040.0
2020-12-17,2020-12-17,3,Thursday,17,352,48,True,False,False,False,False,51,51Thursday,7,7Thursday,12,December,2020,2020-2021,78.0,4,2020-12,12-17,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,50464,10.829015489762766,37361.0,31060.0,30829.0,30.0,30,1,164,49,8,85,53,90,58,597.0,258.0,339.0,2893.0,1353.0,1540.0,3490.0,1611.0,1879.0
2020-12-18,2020-12-18,4,Friday,18,353,49,True,False,False,False,False,51,51Friday,7,7Friday,12,December,2020,2020-2021,78.0,4,2020-12,12-18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,31284,10.350862063721502,50464.0,37361.0,31060.0,27.0,29,1,164,49,8,85,53,90,58,719.0,467.0,252.0,3370.0,1847.0,1523.0,4089.0,2314.0,1775.0
2020-12-19,2020-12-19,5,Saturday,19,354,50,False,True,False,False,False,51,51Saturday,7,7Saturday,12,December,2020,2020-2021,78.0,4,2020-12,12-19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,28665,10.263432145342483,31284.0,50464.0,37361.0,30.0,28,1,164,49,8,85,53,90,58,829.0,580.0,249.0,4164.0,2931.0,1233.0,4993.0,3511.0,1482.0
2020-12-20,2020-12-20,6,Sunday,20,355,51,False,True,False,False,False,51,51Sunday,7,7Sunday,12,December,2020,2020-2021,78.0,4,2020-12,12-20,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,42338,10.653440306917526,28665.0,31284.0,50464.0,36.0,28,1,164,49,8,85,53,90,58,908.0,600.0,308.0,2357.0,1979.0,378.0,3265.0,2579.0,686.0
2020-12-21,2020-12-21,0,Monday,21,356,52,True,False,False,False,False,52,52Monday,8,8Monday,12,December,2020,2020-2021,78.0,4,2020-12,12-21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29265,10.284147541725321,42338.0,28665.0,31284.0,40.0,27,1,164,49,8,85,53,90,58,768.0,461.0,307.0,1894.0,1127.0,767.0,2662.0,1588.0,1074.0
2020-12-22,2020-12-22,1,Tuesday,22,357,53,True,False,False,False,False,52,52Tuesday,8,8Tuesday,12,December,2020,2020-2021,78.0,4,2020-12,12-22,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,34429,10.446654511472781,29265.0,42338.0,28665.0,24.0,33,1,164,49,8,85,53,90,58,858.0,459.0,399.0,1667.0,1011.0,656.0,2525.0,1470.0,1055.0
2020-12-23,2020-12-23,2,Wednesday,23,358,54,True,False,False,False,False,52,52Wednesday,8,8Wednesday,12,December,2020,2020-2021,78.0,4,2020-12,12-23,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,27086,10.206772268215317,34429.0,29265.0,42338.0,19.0,32,1,164,49,8,85,53,90,58,1313.0,752.0,561.0,2813.0,1642.0,1171.0,4126.0,2394.0,1732.0
2020-12-24,2020-12-24,3,Thursday,24,359,55,True,False,False,False,False,52,52Thursday,8,8Thursday,12,December,2020,2020-2021,78.0,4,2020-12,12-24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,18848,9.844162086451313,27086.0,34429.0,29265.0,31.0,32,1,164,49,8,85,53,90,58,626.0,624.0,2.0,1690.0,1627.0,63.0,2316.0,2251.0,65.0
2020-12-25,2020-12-25,4,Friday,25,360,56,True,False,True,False,False,52,52Friday,8,8Friday,12,December,2020,2020-2021,78.0,4,2020-12,12-25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26002,10.165928737122114,18848.0,27086.0,34429.0,34.0,31,1,164,49,8,85,53,90,58,764.0,433.0,331.0,1241.0,889.0,352.0,2005.0,1322.0,683.0
2020-12-26,2020-12-26,5,Saturday,26,361,57,False,True,False,True,False,52,52Saturday,8,8Saturday,12,December,2020,2020-2021,78.0,4,2020-12,12-26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,64241,11.07039691512464,26002.0,18848.0,27086.0,30.0,39,1,164,49,8,85,53,90,58,921.0,555.0,366.0,3095.0,1839.0,1256.0,4016.0,2394.0,1622.0
2020-12-27,2020-12-27,6,Sunday,27,362,58,False,True,False,True,False,52,52Sunday,8,8Sunday,12,December,2020,2020-2021,78.0,4,2020-12,12-27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,46148,10.73960890204718,64241.0,26002.0,18848.0,23.0,38,1,164,49,8,85,53,90,58,1047.0,678.0,369.0,4805.0,3570.0,1235.0,5852.0,4248.0,1604.0
2020-12-28,2020-12-28,0,Monday,28,363,59,True,False,False,True,False,53,53Monday,9,9Monday,12,December,2020,2020-2021,78.0,4,2020-12,12-28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40014,10.596984671860362,46148.0,64241.0,26002.0,28.0,37,1,164,49,8,85,53,90,58,1145.0,823.0,322.0,3342.0,2284.0,1058.0,4487.0,3107.0,1380.0
2020-12-29,2020-12-29,1,Tuesday,29,364,60,True,False,False,True,False,53,53Tuesday,9,9Tuesday,12,December,2020,2020-2021,78.0,4,2020-12,12-29,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36212,10.497145834595331,40014.0,46148.0,64241.0,26.0,37,1,164,49,8,85,53,90,58,1508.0,1159.0,349.0,3432.0,2209.0,1223.0,4940.0,3368.0,1572.0
2020-12-30,2020-12-30,2,Wednesday,30,365,61,True,False,False,True,False,53,53Wednesday,9,9Wednesday,12,December,2020,2020-2021,78.0,4,2020-12,12-30,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,38416,10.556229318461034,36212.0,40014.0,46148.0,26.0,38,1,164,49,8,85,53,90,58,1455.0,1189.0,266.0,2752.0,1740.0,1012.0,4207.0,2929.0,1278.0
2020-12-31,2020-12-31,3,Thursday,31,366,62,True,False,False,True,False,53,53Thursday,9,9Thursday,12,December,2020,2020-2021,78.0,4,2020-12,12-31,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,41984,10.645043872303761,38416.0,36212.0,40014.0,28.0,40,1,164,49,8,85,53,90,58,1284.0,1074.0,210.0,3196.0,2357.0,839.0,4480.0,3431.0,1049.0
2021-01-01,2021-01-01,4,Friday,1,1,64,True,False,True,True,False,53,53Friday,9,9Friday,1,January,2021,2020-2021,78.0,1,2021-01,01-01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,35121,10.466554521147781,41984.0,38416.0,36212.0,29.0,39,1,164,49,8,85,53,90,58,1226.0,972.0,254.0,3699.0,2657.0,1042.0,4925.0,3629.0,1296.0
2021-01-02,2021-01-02,5,Saturday,2,2,65,False,True,False,True,False,53,53Saturday,9,9Saturday,1,January,2021,2020-2021,78.0,1,2021-01,01-02,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,41306,10.628763046847595,35121.0,41984.0,38416.0,29.0,40,1,164,49,8,85,53,90,58,1345.0,1061.0,284.0,3643.0,2593.0,1050.0,4988.0,3654.0,1334.0
2021-01-03,2021-01-03,6,Sunday,3,3,66,False,True,False,True,False,53,53Sunday,9,9Sunday,1,January,2021,2020-2021,78.0,1,2021-01,01-03,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,59547,10.994521195680687,41306.0,35121.0,41984.0,31.0,45,1,164,49,8,85,53,90,58,1604.0,1012.0,592.0,4451.0,3227.0,1224.0,6055.0,4239.0,1816.0
2021-01-04,2021-01-04,0,Monday,4,4,67,True,False,False,True,False,1,1Monday,8,8Monday,1,January,2021,2020-2021,78.0,1,2021-01,01-04,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,67212,11.115607081997833,59547.0,41306.0,35121.0,33.0,52,1,164,49,8,85,53,90,58,663.0,327.0,336.0,1718.0,1001.0,717.0,2381.0,1328.0,1053.0
2021-01-05,2021-01-05,1,Tuesday,5,5,68,True,False,False,True,False,1,1Tuesday,8,8Tuesday,1,January,2021,2020-2021,78.0,1,2021-01,01-05,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,37699,10.537388847885364,67212.0,59547.0,41306.0,26.0,50,1,164,49,8,85,53,90,58,1014.0,501.0,513.0,3877.0,2399.0,1478.0,4891.0,2900.0,1991.0
2021-01-06,2021-01-06,2,Wednesday,6,6,69,True,False,False,False,False,1,1Wednesday,8,8Wednesday,1,January,2021,2020-2021,78.0,1,2021-01,01-06,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,27083,10.206661503755827,37699.0,67212.0,59547.0,31.0,49,1,164,49,8,85,53,90,58,802.0,378.0,424.0,2344.0,1282.0,1062.0,3146.0,1660.0,1486.0
2021-01-07,2021-01-07,3,Thursday,7,7,70,True,False,False,False,False,1,1Thursday,8,8Thursday,1,January,2021,2020-2021,78.0,1,2021-01,01-07,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,43273,10.675284162916334,27083.0,37699.0,67212.0,28.0,53,1,164,49,8,85,53,90,58,795.0,434.0,361.0,3096.0,1551.0,1545.0,3891.0,1985.0,1906.0
2021-01-08,2021-01-08,4,Friday,8,8,71,True,False,False,False,False,1,1Friday,8,8Friday,1,January,2021,2020-2021,78.0,1,2021-01,01-08,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,43077,10.670744490962486,43273.0,27083.0,37699.0,28.0,53,1,164,49,8,85,53,90,58,916.0,552.0,364.0,3312.0,1793.0,1519.0,4228.0,2345.0,1883.0
2021-01-09,2021-01-09,5,Saturday,9,9,72,False,True,False,False,False,1,1Saturday,8,8Saturday,1,January,2021,2020-2021,78.0,1,2021-01,01-09,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,34156,10.438693545027498,43077.0,43273.0,27083.0,24.0,53,1,164,49,8,85,53,90,58,971.0,696.0,275.0,5461.0,3793.0,1668.0,6432.0,4489.0,1943.0
2021-01-10,2021-01-10,6,Sunday,10,10,73,False,True,False,False,False,1,1Sunday,8,8Sunday,1,January,2021,2020-2021,78.0,1,2021-01,01-10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,24425,10.103362476910984,34156.0,43077.0,43273.0,24.0,52,1,164,49,8,85,53,90,58,927.0,664.0,263.0,4563.0,3479.0,1084.0,5490.0,4143.0,1347.0
2021-01-11,2021-01-11,0,Monday,11,11,74,True,False,False,False,False,2,2Monday,9,9Monday,1,January,2021,2020-2021,78.0,1,2021-01,01-11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,21644,9.982483558762626,24425.0,34156.0,43077.0,29.0,51,1,164,49,8,85,53,90,58,623.0,291.0,332.0,2008.0,1166.0,842.0,2631.0,1457.0,1174.0
2021-01-12,2021-01-12,1,Tuesday,12,12,75,True,False,False,False,False,2,2Tuesday,9,9Tuesday,1,January,2021,2020-2021,78.0,1,2021-01,01-12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,44417,10.701377558022253,21644.0,24425.0,34156.0,34.0,52,1,164,49,8,85,53,90,58,465.0,168.0,297.0,1531.0,606.0,925.0,1996.0,774.0,1222.0
2021-01-13,2021-01-13,2,Wednesday,13,13,76,True,False,False,False,False,2,2Wednesday,9,9Wednesday,1,January,2021,2020-2021,78.0,1,2021-01,01-13,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,38757,10.56506666362841,44417.0,21644.0,24425.0,33.0,50,1,164,49,8,85,53,90,58,426.0,134.0,292.0,1172.0,408.0,764.0,1598.0,542.0,1056.0
2021-01-14,2021-01-14,3,Thursday,14,14,77,True,False,False,False,False,2,2Thursday,9,9Thursday,1,January,2021,2020-2021,78.0,1,2021-01,01-14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,22809,10.034910473896547,38757.0,44417.0,21644.0,29.0,50,1,164,49,8,85,53,90,58,744.0,305.0,439.0,2193.0,1067.0,1126.0,2937.0,1372.0,1565.0
2021-01-15,2021-01-15,4,Friday,15,15,78,True,False,False,False,False,2,2Friday,9,9Friday,1,January,2021,2020-2021,78.0,1,2021-01,01-15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,27770,10.231711580300844,22809.0,38757.0,44417.0,35.0,49,1,164,49,8,85,53,90,58,1047.0,571.0,476.0,2221.0,1253.0,968.0,3268.0,1824.0,1444.0
2021-01-16,2021-01-16,5,Saturday,16,16,79,False,True,False,False,False,2,2Saturday,9,9Saturday,1,January,2021,2020-2021,78.0,1,2021-01,01-16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24580,10.109688383120027,27770.0,22809.0,38757.0,29.0,48,1,164,49,8,85,53,90,58,963.0,642.0,321.0,3599.0,2637.0,962.0,4562.0,3279.0,1283.0
2021-01-17,2021-01-17,6,Sunday,17,17,80,False,True,False,False,False,2,2Sunday,9,9Sunday,1,January,2021,2020-2021,78.0,1,2021-01,01-17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,23007,10.043553796432969,24580.0,27770.0,22809.0,31.0,48,1,164,49,8,85,53,90,58,1036.0,793.0,243.0,3569.0,2824.0,745.0,4605.0,3617.0,988.0
2021-01-18,2021-01-18,0,Monday,18,18,81,True,False,True,True,False,3,3Monday,10,10Monday,1,January,2021,2020-2021,78.0,1,2021-01,01-18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19800,9.893437216682626,23007.0,24580.0,27770.0,27.0,48,1,164,49,8,85,53,90,58,1386.0,1067.0,319.0,3224.0,2451.0,773.0,4610.0,3518.0,1092.0
2021-01-19,2021-01-19,1,Tuesday,19,19,82,True,False,False,False,False,3,3Tuesday,10,10Tuesday,1,January,2021,2020-2021,78.0,1,2021-01,01-19,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,14982,9.614604759507829,19800.0,23007.0,24580.0,25.0,47,1,164,49,8,85,53,90,58,408.0,183.0,225.0,1427.0,880.0,547.0,1835.0,1063.0,772.0
2021-01-20,2021-01-20,2,Wednesday,20,20,83,True,False,False,False,False,3,3Wednesday,10,10Wednesday,1,January,2021,2020-2021,78.0,1,2021-01,01-20,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,17059,9.74443320268052,14982.0,19800.0,23007.0,28.0,47,1,164,49,8,85,53,90,58,421.0,210.0,211.0,1362.0,760.0,602.0,1783.0,970.0,813.0
2021-01-21,2021-01-21,3,Thursday,21,21,84,True,False,False,False,False,3,3Thursday,10,10Thursday,1,January,2021,2020-2021,78.0,1,2021-01,01-21,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,27678,10.228393152785875,17059.0,14982.0,19800.0,30.0,49,1,164,49,8,85,53,90,58,422.0,201.0,221.0,1251.0,672.0,579.0,1673.0,873.0,800.0
2021-01-22,2021-01-22,4,Friday,22,22,85,True,False,False,False,False,3,3Friday,10,10Friday,1,January,2021,2020-2021,78.0,1,2021-01,01-22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,34605,10.451753459275963,27678.0,17059.0,14982.0,30.0,49,1,164,49,8,85,53,90,58,865.0,400.0,465.0,2449.0,1312.0,1137.0,3314.0,1712.0,1602.0
2021-01-23,2021-01-23,5,Saturday,23,23,86,False,True,False,False,False,3,3Saturday,10,10Saturday,1,January,2021,2020-2021,78.0,1,2021-01,01-23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,21038,9.95408560529922,34605.0,27678.0,17059.0,26.0,48,1,164,49,8,85,53,90,58,1174.0,882.0,292.0,4433.0,3337.0,1096.0,5607.0,4219.0,1388.0
2021-01-24,2021-01-24,6,Sunday,24,24,87,False,True,False,False,False,3,3Sunday,10,10Sunday,1,January,2021,2020-2021,78.0,1,2021-01,01-24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,17537,9.772068213669293,21038.0,34605.0,27678.0,20.0,48,1,164,49,8,85,53,90,58,1018.0,780.0,238.0,3440.0,2815.0,625.0,4458.0,3595.0,863.0
2021-01-25,2021-01-25,0,Monday,25,25,88,True,False,False,False,False,4,4Monday,11,11Monday,1,January,2021,2020-2021,78.0,1,2021-01,01-25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16996,9.740733301234702,17537.0,21038.0,34605.0,22.0,48,1,164,49,8,85,53,90,58,430.0,225.0,205.0,1086.0,593.0,493.0,1516.0,818.0,698.0
2021-01-26,2021-01-26,1,Tuesday,26,26,89,True,False,False,False,False,4,4Tuesday,11,11Tuesday,1,January,2021,2020-2021,78.0,1,2021-01,01-26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,24447,10.104262787988329,16996.0,17537.0,21038.0,20.0,49,1,164,49,8,85,53,90,58,339.0,180.0,159.0,1258.0,766.0,492.0,1597.0,946.0,651.0
2021-01-27,2021-01-27,2,Wednesday,27,27,90,True,False,False,False,False,4,4Wednesday,11,11Wednesday,1,January,2021,2020-2021,78.0,1,2021-01,01-27,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,43380,10.677753784380865,24447.0,16996.0,17537.0,26.0,54,1,164,49,8,85,53,90,58,346.0,131.0,215.0,1163.0,455.0,708.0,1509.0,586.0,923.0
2021-01-28,2021-01-28,3,Thursday,28,28,91,True,False,False,False,False,4,4Thursday,11,11Thursday,1,January,2021,2020-2021,78.0,1,2021-01,01-28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,38125,10.548625513909712,43380.0,24447.0,16996.0,30.0,57,1,164,49,8,85,53,90,58,473.0,197.0,276.0,1811.0,853.0,958.0,2284.0,1050.0,1234.0
2021-01-29,2021-01-29,4,Friday,29,29,92,True,False,False,False,False,4,4Friday,11,11Friday,1,January,2021,2020-2021,78.0,1,2021-01,01-29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,58982,10.984987591594274,38125.0,43380.0,24447.0,31.0,61,1,164,49,8,85,53,90,58,1062.0,589.0,473.0,2841.0,1681.0,1160.0,3903.0,2270.0,1633.0
2021-01-30,2021-01-30,5,Saturday,30,30,93,False,True,False,False,False,4,4Saturday,11,11Saturday,1,January,2021,2020-2021,78.0,1,2021-01,01-30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,29343,10.286809295958603,58982.0,38125.0,43380.0,27.0,59,1,164,49,8,85,53,90,58,1084.0,783.0,301.0,5294.0,4007.0,1287.0,6378.0,4790.0,1588.0
2021-01-31,2021-01-31,6,Sunday,31,31,94,False,True,False,False,False,4,4Sunday,11,11Sunday,1,January,2021,2020-2021,78.0,1,2021-01,01-31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,21493,9.975482579707275,29343.0,58982.0,38125.0,31.0,58,1,164,49,8,85,53,90,58,1081.0,733.0,348.0,4531.0,3508.0,1023.0,5612.0,4241.0,1371.0
